user_id,sex,age,age_category,dependents_c,last_month_salary_c
21215,M,51,50-59,6,6491
21216,F,55,50-59,0,10000
21217,M,39,30-39,3,4501
21218,F,53,50-59,2,12800
21219,F,63,60-69,0,10500
21220,M,50,50-59,0,687
21221,F,79,70-79,0,5598
21222,M,33,30-39,0,6075
21223,M,62,60-69,0,7442
21224,F,56,50-59,3,8971
21225,M,26,20-29,1,3500
21226,F,53,50-59,1,4000
21227,M,59,50-59,0,7580
21228,M,61,60-69,3,3500
21229,M,94,90+,0,3920
21230,F,38,30-39,1,5499
21231,M,67,60-69,0,14875
21232,M,69,60-69,0,1992
21233,F,45,40-49,2,13750
21234,M,40,40-49,2,6000
21235,M,72,70-79,0,9000
21236,F,90,90+,1,4388
21237,M,61,60-69,1,12900
21238,F,43,40-49,2,4100
21239,F,45,40-49,0,4583
21240,M,55,50-59,2,7580
21241,F,77,70-79,0,5313
21242,M,51,50-59,1,7580
21243,M,81,80-89,3,5250
21244,F,50,50-59,0,6000
21245,M,39,30-39,1,5900
21246,F,64,60-69,0,7492
21247,M,55,50-59,1,5350
21248,M,39,30-39,2,3833
21249,M,44,40-49,0,7489
21250,F,65,60-69,0,7492
21251,M,31,30-39,2,4583
21252,M,80,80-89,0,5085
21253,F,36,30-39,0,1497
21254,M,65,60-69,0,7492
21255,M,51,50-59,0,3416
21256,F,56,50-59,1,8188
21257,M,50,50-59,3,0
21258,F,82,80-89,0,5067
21259,F,54,50-59,0,7250
21260,M,63,60-69,2,4295
21261,F,46,40-49,2,9575
21262,M,26,20-29,0,2285
21263,M,45,40-49,3,7000
21264,F,60,60-69,1,8100
21265,M,70,70-79,0,7700
21266,F,54,50-59,1,9114
21267,M,80,80-89,0,5067
21268,M,34,30-39,1,2795
21269,M,56,50-59,2,4440
21270,F,62,60-69,0,1250
21271,M,44,40-49,3,7489
21272,M,29,20-29,0,734
21273,F,64,60-69,0,2800
21274,M,70,70-79,0,5598
21275,M,54,50-59,3,29167
21276,F,51,50-59,0,6063
21277,M,38,30-39,1,11284
21278,F,48,40-49,1,11000
21279,F,57,50-59,1,4250
21280,M,64,60-69,0,9260
21281,F,74,70-79,1,6666
21282,M,35,30-39,2,11769
21283,M,59,50-59,0,7580
21284,F,46,40-49,5,12469
21285,M,80,80-89,0,7800
21286,F,34,30-39,1,6250
21287,M,57,50-59,2,5899
21288,M,45,40-49,3,6500
21289,M,36,30-39,0,9490
21290,F,51,50-59,3,2784
21291,M,38,30-39,0,5499
21292,M,63,60-69,0,4776
21293,F,65,60-69,0,7500
21294,M,65,60-69,0,7492
21295,M,37,30-39,3,13200
21296,F,53,50-59,3,8544
21297,M,34,30-39,0,8300
21298,F,75,70-79,0,5598
21299,F,52,50-59,1,7016
21300,M,67,60-69,0,5405
21301,F,52,50-59,3,8500
21302,M,47,40-49,2,13527
21303,M,65,60-69,1,4583
21304,F,89,80-89,0,4278
21305,M,60,60-69,2,3300
21306,F,55,50-59,3,11265
21307,M,26,20-29,0,1500
21308,M,51,50-59,0,8700
21309,M,66,60-69,0,1000
21310,F,28,20-29,0,2905
21311,M,59,50-59,1,7580
21312,M,36,30-39,3,5100
21313,F,32,30-39,0,5499
21314,M,40,40-49,0,7489
21315,M,54,50-59,0,4189
21316,F,50,50-59,4,50000
21317,M,35,30-39,3,8450
21318,F,50,50-59,2,6041
21319,F,47,40-49,3,3400
21320,M,51,50-59,2,1790
21321,F,28,20-29,0,551
21322,M,42,40-49,0,3385
21323,M,57,50-59,0,7580
21324,F,28,20-29,0,3450
21325,M,22,20-29,0,1300
21326,F,56,50-59,0,4790
21327,M,59,50-59,1,10000
21328,M,79,70-79,0,5598
21329,M,54,50-59,0,5423
21330,F,48,40-49,3,27000
21331,M,68,60-69,0,8842
21332,M,56,50-59,2,7580
21333,F,32,30-39,3,3000
21334,M,85,80-89,0,5339
21335,M,55,50-59,3,17000
21336,F,40,40-49,0,25342
21337,M,62,60-69,0,7492
21338,F,33,30-39,1,4033
21339,F,50,50-59,0,7580
21340,M,52,50-59,1,3600
21341,F,53,50-59,1,2450
21342,M,35,30-39,0,8483
21343,M,50,50-59,0,7580
21344,F,55,50-59,0,7580
21345,M,29,20-29,0,3333
21346,F,52,50-59,3,14200
21347,M,46,40-49,2,11250
21348,M,53,50-59,0,6228
21349,M,38,30-39,0,6800
21350,F,42,40-49,2,5500
21351,M,34,30-39,0,7500
21352,M,33,30-39,0,5499
21353,F,33,30-39,2,2530
21354,M,62,60-69,0,3900
21355,M,57,50-59,0,7883
21356,F,34,30-39,0,3400
21357,M,35,30-39,2,2660
21358,F,44,40-49,3,1680
21359,F,50,50-59,3,4762
21360,M,64,60-69,2,7492
21361,F,40,40-49,1,8079
21362,M,25,20-29,0,2905
21363,M,52,50-59,1,5833
21364,F,51,50-59,0,7580
21365,M,49,40-49,0,7489
21366,F,68,60-69,0,4812
21367,M,56,50-59,0,12741
21368,M,47,40-49,3,8833
21369,M,64,60-69,1,3730
21370,F,69,60-69,0,7492
21371,M,55,50-59,2,10380
21372,M,22,20-29,0,929
21373,F,55,50-59,0,600
21374,M,63,60-69,0,5855
21375,M,72,70-79,0,5598
21376,F,56,50-59,3,7580
21377,M,37,30-39,0,5452
21378,F,50,50-59,1,3450
21379,F,35,30-39,0,1950
21380,M,64,60-69,0,2500
21381,F,56,50-59,0,2916
21382,M,60,60-69,0,3206
21383,M,64,60-69,0,4300
21384,F,29,20-29,0,2905
21385,M,48,40-49,1,7489
21386,F,60,60-69,0,4750
21387,M,52,50-59,1,7000
21388,M,51,50-59,0,13000
21389,M,35,30-39,1,8169
21390,F,44,40-49,0,7489
21391,M,26,20-29,0,800
21392,M,51,50-59,1,10000
21393,F,53,50-59,0,9500
21394,M,58,50-59,2,7580
21395,M,38,30-39,3,5666
21396,F,42,40-49,1,5843
21397,M,33,30-39,0,3750
21398,F,49,40-49,0,5000
21399,F,45,40-49,2,11000
21400,M,74,70-79,0,5598
21401,F,56,50-59,0,7580
21402,M,84,80-89,0,1000
21403,M,50,50-59,2,10000
21404,F,52,50-59,0,7580
21405,M,47,40-49,0,12950
21406,F,49,40-49,2,2070
21407,M,53,50-59,0,8400
21408,M,54,50-59,1,15382
21409,M,30,30-39,0,4100
21410,F,67,60-69,1,486
21411,M,57,50-59,2,5800
21412,M,51,50-59,4,16250
21413,F,63,60-69,0,11356
21414,M,69,60-69,0,4000
21415,M,53,50-59,1,2986
21416,F,51,50-59,3,4900
21417,M,64,60-69,0,4500
21418,F,54,50-59,1,11249
21419,F,38,30-39,0,1646
21420,M,47,40-49,0,7489
21421,F,42,40-49,0,7489
21422,M,66,60-69,0,7492
21423,M,72,70-79,0,5598
21424,F,47,40-49,2,7489
21425,M,78,70-79,0,5598
21426,F,59,50-59,0,7783
21427,M,33,30-39,0,4000
21428,M,69,60-69,0,7492
21429,M,32,30-39,0,3158
21430,F,62,60-69,0,9166
21431,M,68,60-69,0,7492
21432,M,58,50-59,0,1279
21433,F,55,50-59,0,6000
21434,M,79,70-79,0,3000
21435,M,79,70-79,2,5000
21436,F,47,40-49,0,3800
21437,M,58,50-59,0,2200
21438,F,59,50-59,2,2120
21439,F,73,70-79,0,5000
21440,M,59,50-59,0,10000
21441,F,56,50-59,0,10865
21442,M,32,30-39,0,5499
21443,M,78,70-79,0,2027
21444,F,28,20-29,1,4358
21445,M,72,70-79,0,13892
21446,F,45,40-49,0,10700
21447,M,46,40-49,1,6233
21448,M,48,40-49,2,6100
21449,M,58,50-59,1,9328
21450,F,52,50-59,0,5208
21451,M,62,60-69,0,7492
21452,M,54,50-59,0,5000
21453,F,68,60-69,0,7492
21454,M,61,60-69,0,1638
21455,M,58,50-59,2,15628
21456,F,45,40-49,0,7489
21457,M,43,40-49,6,16666
21458,F,58,50-59,0,7580
21459,F,47,40-49,0,12500
21460,M,89,80-89,0,5067
21461,F,41,40-49,3,8924
21462,M,52,50-59,0,3880
21463,M,65,60-69,0,3275
21464,F,68,60-69,0,7909
21465,M,41,40-49,1,5850
21466,F,75,70-79,0,2300
21467,M,56,50-59,0,6100
21468,M,26,20-29,0,2961
21469,M,70,70-79,0,675
21470,F,59,50-59,1,15220
21471,M,68,60-69,0,10500
21472,M,58,50-59,0,4388
21473,F,48,40-49,2,5887
21474,M,50,50-59,4,13000
21475,M,43,40-49,3,20000
21476,F,84,80-89,0,0
21477,M,49,40-49,1,4540
21478,F,71,70-79,0,6450
21479,F,44,40-49,3,5197
21480,M,46,40-49,1,7937
21481,F,81,80-89,1,5067
21482,M,69,60-69,0,3750
21483,M,45,40-49,2,3092
21484,F,86,80-89,0,5067
21485,M,59,50-59,2,7580
21486,F,68,60-69,0,4500
21487,M,58,50-59,0,13000
21488,M,28,20-29,0,6666
21489,M,38,30-39,0,6890
21490,F,41,40-49,3,12500
21491,M,56,50-59,0,7580
21492,M,36,30-39,1,4583
21493,F,43,40-49,0,7489
21494,M,50,50-59,2,3999
21495,M,93,90+,0,4000
21496,F,65,60-69,0,4000
21497,M,45,40-49,1,7489
21498,F,45,40-49,2,7500
21499,F,54,50-59,1,1200
21500,M,52,50-59,2,11220
21501,F,46,40-49,2,6000
21502,M,62,60-69,0,7749
21503,M,44,40-49,3,4342
21504,F,36,30-39,0,5499
21505,M,55,50-59,2,10000
21506,F,72,70-79,2,10000
21507,M,47,40-49,0,7489
21508,M,53,50-59,0,7580
21509,M,50,50-59,1,3365
21510,F,50,50-59,1,4583
21511,M,35,30-39,1,9400
21512,M,70,70-79,0,0
21513,F,53,50-59,1,7580
21514,M,59,50-59,3,7800
21515,M,36,30-39,1,3243
21516,F,62,60-69,0,3500
21517,M,59,50-59,0,10316
21518,F,31,30-39,5,2500
21519,F,36,30-39,1,17500
21520,M,69,60-69,0,7020
21521,F,48,40-49,0,9367
21522,M,32,30-39,0,5499
21523,M,46,40-49,2,6500
21524,F,38,30-39,4,5499
21525,M,61,60-69,0,7492
21526,F,52,50-59,0,7580
21527,M,67,60-69,0,5475
21528,M,67,60-69,0,7492
21529,M,46,40-49,0,3500
21530,F,30,30-39,0,1660
21531,M,24,20-29,0,2800
21532,M,62,60-69,0,4763
21533,F,27,20-29,1,3250
21534,M,34,30-39,1,4469
21535,M,31,30-39,0,4350
21536,F,48,40-49,2,11800
21537,M,31,30-39,0,2512
21538,F,52,50-59,1,7580
21539,F,68,60-69,0,3750
21540,M,54,50-59,0,12499
21541,F,37,30-39,0,0
21542,M,44,40-49,0,7489
21543,M,51,50-59,1,3900
21544,F,37,30-39,0,4666
21545,M,83,80-89,0,790
21546,F,42,40-49,0,7489
21547,M,36,30-39,0,4999
21548,M,70,70-79,0,3300
21549,M,39,30-39,4,11916
21550,F,46,40-49,3,9583
21551,M,57,50-59,0,19250
21552,M,42,40-49,2,7489
21553,F,58,50-59,0,7580
21554,M,49,40-49,1,10833
21555,M,33,30-39,0,3650
21556,F,64,60-69,0,7492
21557,M,59,50-59,1,5832
21558,F,65,60-69,0,6925
21559,F,59,50-59,0,7316
21560,M,56,50-59,0,1094
21561,F,48,40-49,3,11666
21562,M,53,50-59,0,7580
21563,M,55,50-59,0,5134
21564,F,67,60-69,0,1333
21565,M,59,50-59,3,42400
21566,F,42,40-49,1,2900
21567,M,58,50-59,2,10833
21568,M,76,70-79,0,1500
21569,M,48,40-49,0,8650
21570,F,34,30-39,0,5499
21571,M,54,50-59,0,7580
21572,M,69,60-69,0,3255
21573,F,37,30-39,3,2504
21574,M,49,40-49,1,5800
21575,M,65,60-69,0,8083
21576,F,76,70-79,1,5187
21577,M,47,40-49,2,5333
21578,F,43,40-49,1,5083
21579,F,30,30-39,0,3600
21580,M,26,20-29,0,2400
21581,F,44,40-49,0,1960
21582,M,30,30-39,0,5500
21583,M,29,20-29,0,6250
21584,F,42,40-49,3,6000
21585,M,44,40-49,0,7867
21586,F,43,40-49,2,13000
21587,M,54,50-59,2,3791
21588,M,57,50-59,1,7580
21589,M,48,40-49,0,5200
21590,F,38,30-39,2,7200
21591,M,68,60-69,0,4000
21592,M,63,60-69,0,7492
21593,F,60,60-69,0,4970
21594,M,63,60-69,1,10027
21595,M,42,40-49,0,7489
21596,F,65,60-69,1,7492
21597,M,43,40-49,0,6500
21598,F,45,40-49,2,6000
21599,F,58,50-59,0,7580
21600,M,46,40-49,0,7489
21601,F,29,20-29,1,1300
21602,M,39,30-39,0,5499
21603,M,53,50-59,0,8050
21604,F,29,20-29,1,5150
21605,M,56,50-59,1,6200
21606,F,49,40-49,0,8500
21607,M,58,50-59,3,5472
21608,M,44,40-49,3,10450
21609,M,55,50-59,1,6625
21610,F,40,40-49,1,3800
21611,M,50,50-59,0,7580
21612,M,65,60-69,0,8500
21613,F,36,30-39,2,5500
21614,M,67,60-69,1,6700
21615,M,59,50-59,0,2300
21616,F,65,60-69,0,6367
21617,M,58,50-59,1,11029
21618,F,55,50-59,0,6727
21619,F,65,60-69,2,2040
21620,M,32,30-39,0,2700
21621,F,59,50-59,0,3783
21622,M,41,40-49,1,7500
21623,M,48,40-49,0,4666
21624,F,31,30-39,1,5499
21625,M,53,50-59,3,7580
21626,F,44,40-49,0,7489
21627,M,71,70-79,0,2500
21628,M,54,50-59,1,8216
21629,M,55,50-59,0,13602
21630,F,39,30-39,4,8786
21631,M,35,30-39,4,6332
21632,M,68,60-69,0,8400
21633,F,46,40-49,2,2625
21634,M,60,60-69,1,4631
21635,M,27,20-29,0,4000
21636,F,62,60-69,2,11666
21637,M,35,30-39,0,7166
21638,F,57,50-59,1,5973
21639,F,59,50-59,0,6233
21640,M,61,60-69,0,4500
21641,F,42,40-49,1,3083
21642,M,56,50-59,0,5920
21643,M,47,40-49,3,7489
21644,F,34,30-39,2,2494
21645,M,28,20-29,2,1500
21646,F,72,70-79,0,5598
21647,M,35,30-39,4,16000
21648,M,52,50-59,0,4000
21649,M,77,70-79,0,2050
21650,F,43,40-49,1,10278
21651,M,71,70-79,0,5598
21652,M,58,50-59,0,10000
21653,F,36,30-39,0,1400
21654,M,51,50-59,2,1761
21655,M,62,60-69,0,6000
21656,F,68,60-69,1,62500
21657,M,81,80-89,0,5067
21658,F,54,50-59,0,3160
21659,F,53,50-59,2,7580
21660,M,41,40-49,2,2980
21661,F,44,40-49,1,9600
21662,M,42,40-49,2,3000
21663,M,78,70-79,0,5598
21664,F,61,60-69,0,6034
21665,M,46,40-49,1,4000
21666,F,66,60-69,0,7273
21667,M,32,30-39,1,6333
21668,M,58,50-59,0,4382
21669,M,25,20-29,0,3234
21670,F,54,50-59,1,0
21671,M,35,30-39,3,12600
21672,M,62,60-69,1,3300
21673,F,57,50-59,0,8876
21674,M,62,60-69,0,2600
21675,M,58,50-59,0,7580
21676,F,55,50-59,0,10500
21677,M,62,60-69,0,2400
21678,F,36,30-39,1,3650
21679,F,43,40-49,0,4900
21680,M,48,40-49,0,4384
21681,F,68,60-69,0,4616
21682,M,75,70-79,0,2000
21683,M,59,50-59,1,6666
21684,F,31,30-39,0,5499
21685,M,61,60-69,0,3308
21686,F,70,70-79,0,5598
21687,M,52,50-59,1,7580
21688,M,92,90+,0,3065
21689,M,60,60-69,0,7492
21690,F,62,60-69,0,7492
21691,M,67,60-69,0,7492
21692,M,31,30-39,2,4479
21693,F,42,40-49,0,4080
21694,M,60,60-69,0,1715
21695,M,26,20-29,1,6640
21696,F,37,30-39,3,2596
21697,M,64,60-69,0,2200
21698,F,43,40-49,2,7466
21699,F,45,40-49,0,7489
21700,M,62,60-69,0,7492
21701,F,78,70-79,0,0
21702,M,63,60-69,2,27000
21703,M,53,50-59,0,5000
21704,F,72,70-79,0,5598
21705,M,60,60-69,0,18749
21706,F,38,30-39,1,6000
21707,M,68,60-69,0,4500
21708,M,61,60-69,1,7130
21709,M,61,60-69,0,7492
21710,F,58,50-59,0,3972
21711,M,66,60-69,0,7492
21712,M,43,40-49,2,7256
21713,F,71,70-79,0,8100
21714,M,47,40-49,3,8500
21715,M,61,60-69,0,6250
21716,F,28,20-29,0,3333
21717,M,50,50-59,0,5000
21718,F,41,40-49,1,4463
21719,F,54,50-59,1,7580
21720,M,50,50-59,0,5200
21721,F,78,70-79,0,7007
21722,M,41,40-49,0,5833
21723,M,48,40-49,4,9000
21724,F,74,70-79,0,2500
21725,M,41,40-49,0,2600
21726,F,53,50-59,0,7580
21727,M,65,60-69,1,3878
21728,M,80,80-89,0,15100
21729,M,85,80-89,0,4000
21730,F,55,50-59,0,7500
21731,M,60,60-69,0,4400
21732,M,28,20-29,2,4000
21733,F,46,40-49,3,8808
21734,M,37,30-39,0,1500
21735,M,73,70-79,0,4500
21736,F,60,60-69,0,8000
21737,M,40,40-49,3,4400
21738,F,42,40-49,2,5470
21739,F,79,70-79,0,6250
21740,M,65,60-69,0,14500
21741,F,65,60-69,2,7492
21742,M,52,50-59,1,5332
21743,M,69,60-69,1,12583
21744,F,54,50-59,1,14100
21745,M,77,70-79,0,4000
21746,F,33,30-39,0,5400
21747,M,78,70-79,0,2916
21748,M,72,70-79,0,4800
21749,M,63,60-69,1,13824
21750,F,87,80-89,0,5650
21751,M,59,50-59,1,8800
21752,M,49,40-49,2,900
21753,F,55,50-59,2,5625
21754,M,46,40-49,2,5000
21755,M,49,40-49,0,7489
21756,F,53,50-59,0,0
21757,M,53,50-59,0,4800
21758,F,46,40-49,1,7489
21759,F,69,60-69,0,2200
21760,M,60,60-69,0,4334
21761,F,41,40-49,2,5908
21762,M,36,30-39,3,3200
21763,M,35,30-39,1,6666
21764,F,74,70-79,1,5598
21765,M,40,40-49,2,4400
21766,F,67,60-69,1,5700
21767,M,52,50-59,2,12750
21768,M,51,50-59,0,7700
21769,M,67,60-69,0,7492
21770,F,46,40-49,0,2405
21771,M,59,50-59,0,9166
21772,M,32,30-39,2,6500
21773,F,48,40-49,0,7500
21774,M,68,60-69,0,5476
21775,M,68,60-69,1,8000
21776,F,44,40-49,0,3667
21777,M,82,80-89,0,4417
21778,F,61,60-69,0,6022
21779,F,70,70-79,0,5598
21780,M,36,30-39,4,9333
21781,F,58,50-59,0,1666
21782,M,43,40-49,1,4800
21783,M,39,30-39,0,4024
21784,F,37,30-39,1,15000
21785,M,52,50-59,3,14583
21786,F,52,50-59,1,7580
21787,M,49,40-49,5,9600
21788,M,44,40-49,0,1500
21789,M,47,40-49,0,7222
21790,F,33,30-39,0,5600
21791,M,50,50-59,2,11833
21792,M,61,60-69,1,3370
21793,F,58,50-59,1,3833
21794,M,48,40-49,2,6298
21795,M,65,60-69,0,7492
21796,F,53,50-59,2,8342
21797,M,34,30-39,0,4850
21798,F,57,50-59,3,9900
21799,F,40,40-49,3,11250
21800,M,53,50-59,0,7580
21801,F,51,50-59,1,3199
21802,M,42,40-49,0,8300
21803,M,32,30-39,0,2667
21804,F,61,60-69,0,6500
21805,M,50,50-59,2,7580
21806,F,55,50-59,0,14667
21807,M,33,30-39,1,5560
21808,M,33,30-39,0,3250
21809,M,36,30-39,2,6548
21810,F,51,50-59,1,5000
21811,M,66,60-69,0,1326
21812,M,46,40-49,2,14583
21813,F,46,40-49,1,7015
21814,M,62,60-69,0,2495
21815,M,38,30-39,0,1537
21816,F,39,30-39,1,5367
21817,M,51,50-59,2,5098
21818,F,74,70-79,0,5598
21819,F,63,60-69,0,7492
21820,M,61,60-69,2,11874
21821,F,63,60-69,0,12916
21822,M,48,40-49,0,7489
21823,M,32,30-39,3,3416
21824,F,42,40-49,1,3000
21825,M,59,50-59,0,7580
21826,F,34,30-39,4,4700
21827,M,86,80-89,1,3496
21828,M,40,40-49,0,3333
21829,M,51,50-59,0,5000
21830,F,68,60-69,0,10442
21831,M,41,40-49,2,12500
21832,M,75,70-79,0,2500
21833,F,57,50-59,3,10000
21834,M,51,50-59,1,7580
21835,M,30,30-39,0,5499
21836,F,48,40-49,2,4472
21837,M,56,50-59,0,4667
21838,F,86,80-89,0,3000
21839,F,25,20-29,1,6400
21840,M,40,40-49,2,5798
21841,F,43,40-49,1,3794
21842,M,30,30-39,1,3371
21843,M,40,40-49,1,7453
21844,F,70,70-79,0,5598
21845,M,33,30-39,0,4333
21846,F,42,40-49,0,9000
21847,M,38,30-39,2,5000
21848,M,66,60-69,0,3750
21849,M,38,30-39,0,5499
21850,F,71,70-79,0,2100
21851,M,65,60-69,0,500
21852,M,58,50-59,0,6500
21853,F,50,50-59,0,4950
21854,M,43,40-49,2,7489
21855,M,63,60-69,1,11500
21856,F,34,30-39,0,3136
21857,M,72,70-79,1,6000
21858,F,29,20-29,0,4300
21859,F,48,40-49,0,7489
21860,M,22,20-29,0,929
21861,F,42,40-49,3,5934
21862,M,50,50-59,0,2700
21863,M,26,20-29,0,3688
21864,F,46,40-49,2,4000
21865,M,51,50-59,1,3766
21866,F,47,40-49,0,7489
21867,M,51,50-59,0,1260
21868,M,74,70-79,0,1400
21869,M,32,30-39,2,2030
21870,F,67,60-69,0,12083
21871,M,68,60-69,0,6000
21872,M,60,60-69,0,7492
21873,F,43,40-49,2,3358
21874,M,43,40-49,2,46712
21875,M,58,50-59,1,16000
21876,F,64,60-69,0,14024
21877,M,36,30-39,0,4000
21878,F,56,50-59,1,10833
21879,F,34,30-39,1,6900
21880,M,54,50-59,0,7170
21881,F,59,50-59,0,9678
21882,M,58,50-59,0,7580
21883,M,59,50-59,0,7580
21884,F,62,60-69,0,0
21885,M,25,20-29,0,0
21886,F,51,50-59,0,6584
21887,M,22,20-29,0,526
21888,M,25,20-29,0,3200
21889,M,62,60-69,0,6086
21890,F,74,70-79,0,5598
21891,M,53,50-59,2,6802
21892,M,50,50-59,2,5600
21893,F,64,60-69,0,3400
21894,M,61,60-69,0,5000
21895,M,25,20-29,0,3750
21896,F,80,80-89,0,5067
21897,M,52,50-59,0,4000
21898,F,30,30-39,0,5499
21899,F,75,70-79,1,4000
21900,M,50,50-59,3,3483
21901,F,47,40-49,0,20000
21902,M,62,60-69,0,6500
21903,M,35,30-39,4,7000
21904,F,48,40-49,0,7489
21905,M,61,60-69,1,17700
21906,F,29,20-29,0,2600
21907,M,77,70-79,0,5598
21908,M,61,60-69,0,7492
21909,M,70,70-79,0,8000
21910,F,61,60-69,0,6459
21911,M,39,30-39,0,5499
21912,M,80,80-89,0,4000
21913,F,65,60-69,0,10500
21914,M,69,60-69,0,7492
21915,M,61,60-69,0,11392
21916,F,52,50-59,0,2000
21917,M,43,40-49,0,3000
21918,F,57,50-59,0,9000
21919,F,58,50-59,3,3052
21920,M,52,50-59,1,10772
21921,F,62,60-69,3,4583
21922,M,73,70-79,1,3288
21923,M,57,50-59,2,3320
21924,F,56,50-59,0,7580
21925,M,65,60-69,0,5400
21926,F,26,20-29,0,4600
21927,M,58,50-59,0,6166
21928,M,44,40-49,0,7489
21929,M,56,50-59,0,5000
21930,F,55,50-59,1,7580
21931,M,41,40-49,0,6916
21932,M,57,50-59,0,8245
21933,F,57,50-59,2,6300
21934,M,39,30-39,0,11433
21935,M,54,50-59,1,11422
21936,F,44,40-49,0,8333
21937,M,64,60-69,0,4238
21938,F,63,60-69,0,7492
21939,F,47,40-49,0,4543
21940,M,53,50-59,0,8472
21941,F,28,20-29,4,3334
21942,M,48,40-49,0,13000
21943,M,45,40-49,0,7489
21944,F,68,60-69,0,7492
21945,M,31,30-39,3,10000
21946,F,55,50-59,1,18200
21947,M,73,70-79,0,5598
21948,M,28,20-29,0,3300
21949,M,32,30-39,3,2400
21950,F,61,60-69,0,7492
21951,M,53,50-59,1,8000
21952,M,93,90+,0,3150
21953,F,34,30-39,0,2400
21954,M,37,30-39,0,2840
21955,M,32,30-39,0,6866
21956,F,77,70-79,0,3500
21957,M,71,70-79,0,3180
21958,F,68,60-69,0,14074
21959,F,55,50-59,2,16250
21960,M,36,30-39,1,1630
21961,F,30,30-39,0,1900
21962,M,32,30-39,0,4077
21963,M,43,40-49,0,4166
21964,F,43,40-49,0,4333
21965,M,44,40-49,3,3007
21966,F,52,50-59,0,5000
21967,M,77,70-79,0,7077
21968,M,44,40-49,1,4400
21969,M,39,30-39,0,8359
21970,F,49,40-49,5,25000
21971,M,36,30-39,0,2206
21972,M,76,70-79,1,5598
21973,F,61,60-69,0,16500
21974,M,57,50-59,2,10300
21975,M,27,20-29,0,3500
21976,F,55,50-59,0,7083
21977,M,50,50-59,0,4400
21978,F,73,70-79,0,10500
21979,F,44,40-49,2,6283
21980,M,37,30-39,0,5833
21981,F,62,60-69,0,5833
21982,M,68,60-69,1,2000
21983,M,26,20-29,0,740
21984,F,69,60-69,0,6001
21985,M,63,60-69,2,10692
21986,F,86,80-89,0,6083
21987,M,33,30-39,1,4399
21988,M,69,60-69,0,14000
21989,M,23,20-29,0,2905
21990,F,46,40-49,2,8000
21991,M,56,50-59,0,500
21992,M,41,40-49,3,2382
21993,F,49,40-49,1,9464
21994,M,48,40-49,3,11043
21995,M,56,50-59,0,7580
21996,F,52,50-59,1,3500
21997,M,50,50-59,0,3020
21998,F,55,50-59,0,697
21999,F,63,60-69,0,7492
22000,M,39,30-39,1,4400
22001,F,70,70-79,1,6041
22002,M,61,60-69,0,10000
22003,M,28,20-29,0,2000
22004,F,80,80-89,0,5067
22005,M,52,50-59,0,7580
22006,F,47,40-49,4,4081
22007,M,69,60-69,1,4000
22008,M,52,50-59,0,7580
22009,M,77,70-79,0,5598
22010,F,35,30-39,1,5499
22011,M,39,30-39,3,12000
22012,M,34,30-39,1,7650
22013,F,44,40-49,2,12000
22014,M,58,50-59,1,8200
22015,M,87,80-89,1,7000
22016,F,66,60-69,0,28000
22017,M,56,50-59,0,1295
22018,F,50,50-59,0,4660
22019,F,52,50-59,3,3500
22020,M,61,60-69,0,4618
22021,F,69,60-69,0,4978
22022,M,47,40-49,3,11333
22023,M,24,20-29,0,1350
22024,F,38,30-39,1,5000
22025,M,47,40-49,2,10000
22026,F,61,60-69,0,7500
22027,M,72,70-79,0,5598
22028,M,49,40-49,3,4036
22029,M,42,40-49,2,7583
22030,F,39,30-39,0,7000
22031,M,56,50-59,0,6200
22032,M,61,60-69,0,13133
22033,F,23,20-29,0,3083
22034,M,27,20-29,0,5650
22035,M,60,60-69,0,7492
22036,F,66,60-69,0,7492
22037,M,65,60-69,0,2446
22038,F,60,60-69,0,6028
22039,F,50,50-59,1,7125
22040,M,34,30-39,1,4700
22041,F,52,50-59,0,7580
22042,M,55,50-59,3,8210
22043,M,42,40-49,2,4200
22044,F,43,40-49,3,7558
22045,M,74,70-79,0,9606
22046,F,64,60-69,0,7492
22047,M,58,50-59,0,2083
22048,M,63,60-69,0,9500
22049,M,60,60-69,2,5850
22050,F,37,30-39,0,5499
22051,M,31,30-39,1,1800
22052,M,63,60-69,0,4500
22053,F,27,20-29,0,4582
22054,M,62,60-69,0,14166
22055,M,74,70-79,0,8085
22056,F,64,60-69,1,12500
22057,M,50,50-59,3,9000
22058,F,40,40-49,3,6003
22059,F,60,60-69,0,10500
22060,M,47,40-49,1,7700
22061,F,33,30-39,3,3100
22062,M,48,40-49,1,7200
22063,M,61,60-69,0,5386
22064,F,55,50-59,0,8600
22065,M,47,40-49,0,4000
22066,F,46,40-49,2,7500
22067,M,78,70-79,0,4000
22068,M,51,50-59,2,8582
22069,M,54,50-59,0,7580
22070,F,34,30-39,0,9652
22071,M,73,70-79,0,1035
22072,M,54,50-59,1,6000
22073,F,34,30-39,0,5499
22074,M,59,50-59,0,10800
22075,M,38,30-39,1,3975
22076,F,61,60-69,1,562466
22077,M,89,80-89,0,5525
22078,F,63,60-69,0,4100
22079,F,48,40-49,0,11275
22080,M,41,40-49,1,3333
22081,F,54,50-59,0,1400
22082,M,61,60-69,1,13484
22083,M,32,30-39,1,3333
22084,F,42,40-49,0,7000
22085,M,57,50-59,2,4375
22086,F,41,40-49,0,5896
22087,M,63,60-69,0,2033
22088,M,65,60-69,1,4050
22089,M,38,30-39,1,6780
